Name,Model,Role,PV,Type,Size,Move,Short,Medium,Long,Overheat,Armor,Structure,Specials,ImageURL,Star League (2571 - 2780),Early Succession War (2781 - 2900),Late Succession War - LosTech (2901 - 3019),Late Succession War - Renaissance (3020 - 3049),Clan Invasion (3050 - 3061),Civil War (3062 - 3067),Jihad (3068 - 3085),Early Republic (3086 - 3100),Late Republic (3101 - 3130),Dark Ages (3131 - 3150),ilClan (3151 - 9999)
Tenshi TN-10-OB,TN-10-OB,Juggernaut,56,BM,4,"6""j",4,4,2,2,10,5,"OMNI,TSEMP2",https://i.ibb.co/X8gwDcv/tenshi-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Draconis Combine,Draconis Combine,Draconis Combine,"Draconis Combine, Rasalhague Dominion"
Tenshi TN-10-OR,TN-10-OR,Missile Boat,48,BM,4,"6""",3,4,3,2,10,5,"IF2,OMNI",https://i.ibb.co/X8gwDcv/tenshi-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Draconis Combine,Draconis Combine,Draconis Combine,"Draconis Combine, Rasalhague Dominion"
Trebaruna TR-XB,TR-XB,Sniper,47,BM,4,"6""/8""j",3,4,4,0,9,8,CASE,https://i.ibb.co/R7KQLwb/trebaruna-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Mercenary, Republic of the Sphere","Capellan Confederation, Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Mercenary, Republic of the Sphere","Capellan Confederation, Clan Wolf, Free Worlds League, Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Mercenary, Republic of the Sphere","Capellan Confederation, Free Worlds League, Mercenary, Wolf Empire"
Trebaruna TR-XH,TR-XH,Sniper,50,BM,4,"4""/8""j",3,4,4,0,14,2,"CR,JMPS1,TUR(1/1/1)",https://i.ibb.co/R7KQLwb/trebaruna-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, Free Worlds League (Duchy of Andurien), Free Worlds League (Marik-Stewart Commonwealth), Lyran Commonwealth","Capellan Confederation, Free Worlds League, Free Worlds League (Duchy of Andurien), Free Worlds League (Marik-Stewart Commonwealth), Lyran Commonwealth, Republic of the Sphere","Capellan Confederation, Free Worlds League, Free Worlds League (Duchy of Andurien), Lyran Commonwealth, Tamar Pact"
Trebaruna TR-XJ,TR-XJ,Juggernaut,47,BM,4,"6""/8""j",4,3,2,0,10,8,CASE,https://i.ibb.co/R7KQLwb/trebaruna-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Oriente Protectorate), Mercenary","Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Oriente Protectorate), Mercenary","Free Worlds League, Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Oriente Protectorate), Mercenary","Free Worlds League, Mercenary"
Trebaruna TR-XL,TR-XL,Brawler,41,BM,4,"6""/8""j",3,3,0,1,9,5,"CASE,FLK1/1/-,HT1/1/-",https://i.ibb.co/R7KQLwb/trebaruna-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Capellan Confederation,Capellan Confederation,"Capellan Confederation, Magistracy of Canopus","Capellan Confederation, Magistracy of Canopus"
Turkina A,A,Missile Boat,56,BM,4,"6""j",5,6,6,0,10,5,"CASE,IF2,LRM2/2/2,OMNI",https://i.ibb.co/P6QWXGt/turkina-rg.png,Unknown,Unknown,Unknown,Unknown,"Clan Jade Falcon, Clan Nova Cat, Clan Smoke Jaguar","Clan Coyote, Clan Fire Mandrill, Clan Jade Falcon, Clan Nova Cat","Clan Jade Falcon, Clan Nova Cat, Escorpión Imperio, HW Clan General, Society","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio, Scorpion Empire","Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Wolf's Dragoons"
Turkina B,B,Juggernaut,58,BM,4,"6""j",7,7,5,1,10,5,"ENE,OMNI",https://i.ibb.co/P6QWXGt/turkina-rg.png,Unknown,Unknown,Unknown,Unknown,"Clan Jade Falcon, Clan Nova Cat, Clan Smoke Jaguar","Clan Coyote, Clan Fire Mandrill, Clan Jade Falcon, Clan Nova Cat","Clan Jade Falcon, Clan Nova Cat, Escorpión Imperio, HW Clan General, Society","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio, Scorpion Empire","Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Wolf's Dragoons"
Turkina C,C,Juggernaut,54,BM,4,"6""j",6,5,3,2,10,5,"CASE,FLK1/1/-,OMNI,PRB,RCN",https://i.ibb.co/P6QWXGt/turkina-rg.png,Unknown,Unknown,Unknown,Unknown,"Clan Jade Falcon, Clan Nova Cat, Clan Smoke Jaguar","Clan Coyote, Clan Fire Mandrill, Clan Jade Falcon, Clan Nova Cat","Clan Jade Falcon, Clan Nova Cat, Escorpión Imperio, HW Clan General, Society","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio, Scorpion Empire","Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Wolf's Dragoons"
Turkina D,D,Juggernaut,64,BM,4,"6""j",12,8,4,2,10,5,"CASE,OMNI",https://i.ibb.co/P6QWXGt/turkina-rg.png,Unknown,Unknown,Unknown,Unknown,"Clan Jade Falcon, Clan Nova Cat","Clan Coyote, Clan Fire Mandrill, Clan Jade Falcon, Clan Nova Cat","Clan Jade Falcon, Clan Nova Cat, Escorpión Imperio, HW Clan General, Society","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio, Scorpion Empire","Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Wolf's Dragoons"
Turkina E,E,Juggernaut,64,BM,4,"6""j",10,10,3,0,10,5,"CASE,FLK3/2/2,OMNI",https://i.ibb.co/P6QWXGt/turkina-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Jade Falcon, Clan Nova Cat, Escorpión Imperio, HW Clan General, Society","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio, Scorpion Empire","Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Wolf's Dragoons"
Turkina H,H,Juggernaut,62,BM,4,"6""j",9,9,4,0,10,5,"CASE,OMNI",https://i.ibb.co/P6QWXGt/turkina-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Coyote, Clan Fire Mandrill, Clan Jade Falcon, Clan Nova Cat","Clan Jade Falcon, Clan Nova Cat, Escorpión Imperio, HW Clan General, Society","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio, Scorpion Empire","Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Wolf's Dragoons"
Turkina M,M,Sniper,49,BM,4,"6""j",4,4,4,1,10,5,"CASE,FLK1/1/1,IF1,OMNI",https://i.ibb.co/P6QWXGt/turkina-rg.png,Unknown,Unknown,Unknown,Unknown,"Clan Jade Falcon, Clan Nova Cat, Clan Smoke Jaguar","Clan Coyote, Clan Fire Mandrill, Clan Jade Falcon, Clan Nova Cat","Clan Jade Falcon, Clan Nova Cat, Escorpión Imperio, HW Clan General, Society","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio, Scorpion Empire","Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Wolf's Dragoons"
Turkina Prime,Prime,Sniper,56,BM,4,"6""j",5,6,6,0,10,5,"CASE,FLK1/1/1,IF2,LRM2/2/2,OMNI",https://i.ibb.co/P6QWXGt/turkina-rg.png,Unknown,Unknown,Unknown,Unknown,"Clan Jade Falcon, Clan Nova Cat, Clan Smoke Jaguar","Clan Coyote, Clan Fire Mandrill, Clan Jade Falcon, Clan Nova Cat","Clan Jade Falcon, Clan Nova Cat, Escorpión Imperio, HW Clan General, Society","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio, Scorpion Empire","Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Wolf's Dragoons"
Turkina T,T,Sniper,54,BM,4,"6""j",6,6,4,1,10,5,"AC1/1/-,CASE,OMNI,OVL",https://i.ibb.co/P6QWXGt/turkina-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Scorpion Empire","Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Wolf's Dragoons"
Turkina U,U,Juggernaut,64,BM,4,"6""j",8,8,3,1,10,5,"ARM,BHJ,CASE,IF1,LRM1/1/1,MEL,OMNI,PRB,RCN",https://i.ibb.co/P6QWXGt/turkina-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Jade Falcon, Clan Nova Cat, Escorpión Imperio, HW Clan General, Society","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio, Scorpion Empire","Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Wolf's Dragoons"
Turkina X,X,Missile Boat,63,BM,4,"6""j",8,8,4,0,10,5,"CASEII,ECM,IF2,MEL,OMNI",https://i.ibb.co/P6QWXGt/turkina-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Jade Falcon,"Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Escorpión Imperio, Scorpion Empire","Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Wolf's Dragoons"
Turkina Z,Z,Juggernaut,86,BM,4,"6""j",15,10,5,0,10,5,"CASE,ECM,IATM14/10/5,LTAG,MHQ1,NOVA,OMNI,PRB,RCN",https://i.ibb.co/P6QWXGt/turkina-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Coyote, Society",Unknown,Unknown,Unknown,Unknown
Amarok  , ,Juggernaut,53,BM,4,"8""",5,5,4,1,11,5,"CASE,CR",https://i.ibb.co/JpzhrSc/amarok-rg.png,,,,,,,,,,,
Amarok 2,2,Brawler,62,BM,4,"10""",5,5,4,3,11,5,"CASEII,CR",https://i.ibb.co/JpzhrSc/amarok-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Sea Fox, Clan Wolf","Clan Protectorate, Clan Sea Fox, Star League (Clan Wolf), Wolf Empire"
Amarok 3,3,Juggernaut,64,BM,4,"6""",5,5,3,1,16,5,"CASEII,CR,FLK1/1/1,IF1,MEL",https://i.ibb.co/JpzhrSc/amarok-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Wolf,"Star League (Clan Wolf), Wolf Empire"
Annihilator ANH-1A,ANH-1A,Juggernaut,31,BM,4,"4""",5,5,0,1,7,8,AC3/3/-,https://i.ibb.co/rfgsB66/annihilator-rg.png,Unknown,Unknown,Wolf's Dragoons,Wolf's Dragoons,"HW Clan General, IS Clan General, Kell Hounds, Mercenary, Wolf's Dragoons","HW Clan General, IS Clan General, Kell Hounds, Mercenary, Wolf's Dragoons","HW Clan General, IS Clan General, Kell Hounds, Mercenary, Society, Wolf's Dragoons",Extinct,Extinct,Extinct,Extinct
Annihilator ANH-1E,ANH-1E,Juggernaut,45,BM,4,"4""",5,5,4,1,7,8,ENE,https://i.ibb.co/rfgsB66/annihilator-rg.png,Unknown,Unknown,Unknown,Wolf's Dragoons,Wolf's Dragoons,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Annihilator ANH-1G,ANH-1G,Juggernaut,54,BM,4,"4""",5,6,6,0,10,8,,https://i.ibb.co/rfgsB66/annihilator-rg.png,Unknown,"Clan Coyote, Clan Ghost Bear, Clan Star Adder","Clan Coyote, Clan Ghost Bear, Clan Star Adder",Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Annihilator ANH-1X,ANH-1X,Juggernaut,48,BM,4,"4""",5,4,3,1,10,8,"CASE,FLK2/2/3",https://i.ibb.co/rfgsB66/annihilator-rg.png,Star League Royal,"Clan Burrock, Clan Coyote, Clan Ghost Bear, Clan Star Adder, Clan Widowmaker, Star League in Exile","Clan Burrock, Clan Coyote, Clan Ghost Bear, Clan Star Adder",Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Annihilator ANH-2A,ANH-2A,Juggernaut,41,BM,4,"4""",4,4,3,2,7,8,"CASE,FLK2/2/3",https://i.ibb.co/rfgsB66/annihilator-rg.png,Unknown,Unknown,Unknown,Wolf's Dragoons,"Federated Commonwealth, Kell Hounds, Lyran Alliance, Lyran Commonwealth, Mercenary, Wolf's Dragoons","Kell Hounds, Lyran Alliance, Mercenary, Wolf's Dragoons","Kell Hounds, Lyran Alliance, Mercenary, Wolf's Dragoons","Clan Wolf (in Exile), Kell Hounds, Lyran Commonwealth, Mercenary, Wolf's Dragoons","Clan Wolf (in Exile), Kell Hounds, Lyran Commonwealth, Mercenary, Wolf's Dragoons","Clan Wolf (in Exile), Kell Hounds, Lyran Commonwealth, Mercenary, Wolf's Dragoons","Kell Hounds, Mercenary"
Annihilator ANH-2AX,ANH-2AX,Sniper,52,BM,4,"4""",4,5,5,0,10,10,"ARM,CASE,RFA",https://i.ibb.co/MZ3XZf3/annihilator-xtr.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unique,Extinct,Extinct,Extinct,Extinct
Annihilator ANH-3A,ANH-3A,Juggernaut,47,BM,4,"4""",4,4,2,0,10,10,"AC2/2/2,CASE",https://i.ibb.co/rfgsB66/annihilator-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Wolf (in Exile), Kell Hounds, Wolf's Dragoons","Clan Hell's Horses, Clan Wolf (in Exile), Kell Hounds, Lyran Commonwealth, Mercenary, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Clan Wolf (in Exile), Kell Hounds, Lyran Commonwealth, Mercenary, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Clan Wolf (in Exile), Kell Hounds, Lyran Commonwealth, Mercenary, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Kell Hounds, Lyran Commonwealth, Mercenary"
Annihilator ANH-4A,ANH-4A,Sniper,46,BM,4,"4""",4,5,5,0,8,8,FLK1/1/1,https://i.ibb.co/rfgsB66/annihilator-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Hell's Horses, Clan Wolf (in Exile), Kell Hounds, Wolf's Dragoons","Clan Diamond Shark, Clan Hell's Horses, Clan Wolf (in Exile), Kell Hounds, Lyran Commonwealth, Mercenary, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Clan Sea Fox, Clan Wolf (in Exile), Kell Hounds, Lyran Commonwealth, Mercenary, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Clan Sea Fox, Clan Wolf (in Exile), Kell Hounds, Lyran Commonwealth, Mercenary, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Clan Sea Fox, Kell Hounds, Lyran Commonwealth, Mercenary"
Annihilator ANH-5W,ANH-5W,Sniper,62,BM,4,"4""",9,10,6,0,8,8,CASEII,https://i.ibb.co/rfgsB66/annihilator-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Jade Falcon, Clan Wolf (in Exile), Kell Hounds, Mercenary, Wolf's Dragoons","Clan Jade Falcon, Kell Hounds, Mercenary, Star League (Clan Wolf), Wolf's Dragoons"
Annihilator C,C,Sniper,57,BM,4,"6""",6,6,6,3,9,8,CASE,https://i.ibb.co/rfgsB66/annihilator-rg.png,Unknown,"Clan Coyote, Clan Ghost Bear, Clan Star Adder","Clan Coyote, Clan Ghost Bear, Clan Star Adder",HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","HW Clan General, IS Clan General, Society","Clan Hell's Horses, Clan Wolf (in Exile), Kell Hounds, Lyran Commonwealth, Mercenary, Raven Alliance, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Clan Wolf (in Exile), Kell Hounds, Lyran Commonwealth, Mercenary, Raven Alliance, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Clan Wolf (in Exile), Kell Hounds, Mercenary, Raven Alliance","Clan Hell's Horses, Kell Hounds, Mercenary, Raven Alliance, Star League (Clan Wolf)"
"Annihilator C ""Gausszilla""","C ""Gausszilla""",Juggernaut,56,BM,4,"4""",7,8,8,0,7,8,CASE,https://i.ibb.co/rfgsB66/annihilator-rg.png,Unknown,"Clan Coyote, Clan Ghost Bear, Clan Star Adder","Clan Coyote, Clan Ghost Bear, Clan Star Adder",Clan Star Adder,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Annihilator C 2,C 2,Sniper,60,BM,4,"4""",7,8,8,0,9,8,CASE,https://i.ibb.co/rfgsB66/annihilator-rg.png,Unknown,"Clan Coyote, Clan Ghost Bear, Clan Star Adder","Clan Coyote, Clan Ghost Bear, Clan Star Adder",HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","HW Clan General, IS Clan General, Society","Clan Hell's Horses, Clan Wolf (in Exile), Kell Hounds, Rasalhague Dominion, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Clan Wolf (in Exile), Kell Hounds, Rasalhague Dominion, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Clan Wolf (in Exile), Rasalhague Dominion, Republic of the Sphere","Clan Hell's Horses, Rasalhague Dominion"
Archangel C-ANG-O (Berith),C-ANG-O (Berith),Juggernaut,54,BM,4,"6""",4,4,2,0,10,10,"C3I,ENE,MHQ2,OMNI",https://i.ibb.co/4jHPNMp/archangel-a-3075.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unique,Extinct,Extinct,Extinct,Extinct
Archangel C-ANG-O Invictus,C-ANG-O Invictus,Sniper,54,BM,4,"6""j",3,3,2,0,10,10,"C3I,ECM,ENE,MEL,MHQ2,OMNI,SAW",https://i.ibb.co/yspPH7B/archangel-invictus-3075.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Word of Blake,Extinct,Extinct,Extinct,Extinct
Archangel C-ANG-OA Dominus,C-ANG-OA Dominus,Juggernaut,56,BM,4,"6""",4,4,3,1,10,10,"C3I,ENE,MHQ2,OMNI",https://i.ibb.co/4jHPNMp/archangel-a-3075.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Word of Blake,Extinct,Extinct,Extinct,Extinct
Archangel C-ANG-OB Infernus,C-ANG-OB Infernus,Sniper,55,BM,4,"6""",4,4,3,0,10,10,"C3I,ENE,MHQ2,OMNI",https://i.ibb.co/2hJDJbT/archangel-b-3075.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Word of Blake,Extinct,Extinct,Extinct,Extinct
Archangel C-ANG-OC Comminus,C-ANG-OC Comminus,Juggernaut,60,BM,4,"6""",6,6,0,0,10,10,"C3I,CASE,ECM,MHQ2,OMNI,REAR0*/0*/-",https://i.ibb.co/yspPH7B/archangel-invictus-3075.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Word of Blake,Extinct,Extinct,Extinct,Extinct
Archangel C-ANG-OD Luminos,C-ANG-OD Luminos,Juggernaut,58,BM,4,"6""j",4,4,2,1,10,10,"C3I,ECM,ENE,MHQ2,OMNI",https://i.ibb.co/yspPH7B/archangel-invictus-3075.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Word of Blake,Extinct,Extinct,Extinct,Extinct
Archangel C-ANG-OE Eminus,C-ANG-OE Eminus,Sniper,57,BM,4,"6""",4,4,4,1,10,10,"C3I,ENE,MHQ2,OMNI",https://i.ibb.co/yspPH7B/archangel-invictus-3075.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Word of Blake,Extinct,Extinct,Extinct,Extinct
Archangel C-ANG-OS Caelestis,C-ANG-OS Caelestis,Juggernaut,56,BM,4,"6""",4,4,1,2,10,10,"C3I,IF1,MHQ2,OMNI",https://i.ibb.co/yspPH7B/archangel-invictus-3075.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Word of Blake,Extinct,Extinct,Extinct,Extinct
Atlas AS7-00 (Jurn),AS7-00 (Jurn),Sniper,51,BM,4,"6""",4,4,4,0,10,4,"ARM,CASEII,IF1,MHQ1,PRB,RCN,RSD2",https://i.ibb.co/xXS4Qbv/atlas-xtr.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Outworlds Alliance, Raven Alliance, Unique",Extinct,Extinct,Extinct
Atlas AS7-A,AS7-A,Juggernaut,52,BM,4,"6""",4,5,2,2,10,8,"IF1,SRM3/3",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,"Capellan Confederation, Free Worlds League, Mercenary","Capellan Confederation, Free Worlds League, Mercenary, St. Ives Compact","Capellan Confederation, Free Worlds League, Mercenary, St. Ives Compact","Capellan Confederation, Free Worlds League, Mercenary, St. Ives Compact","Capellan Confederation, Free Worlds League, Mercenary",Extinct,Extinct,Extinct,Extinct
Atlas AS7-C,AS7-C,Sniper,51,BM,4,"6""",3,4,4,1,10,4,"AMS,C3S,CASE,IF1,MHQ1,OVL,REAR1/1/-",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,"Draconis Combine, Free Rasalhague Republic, Kell Hounds, Mercenary, Wolf's Dragoons","Draconis Combine, Free Rasalhague Republic, Kell Hounds, Mercenary, Wolf's Dragoons","Draconis Combine, Free Rasalhague Republic, Kell Hounds, Mercenary, Wolf's Dragoons","Draconis Combine, Mercenary","Draconis Combine, Mercenary",Draconis Combine,Draconis Combine
Atlas AS7-CM,AS7-CM,Sniper,54,BM,4,"6""",3,4,4,0,10,4,"AMS,C3M,CASE,IF1,LRM1/1/1,MHQ5,REAR1/1/-,TAG",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,"Draconis Combine, Free Rasalhague Republic, Kell Hounds, Mercenary, Wolf's Dragoons","Draconis Combine, Free Rasalhague Republic, Kell Hounds, Mercenary, Wolf's Dragoons","Draconis Combine, Free Rasalhague Republic, Kell Hounds, Mercenary, Wolf's Dragoons","Draconis Combine, Mercenary","Draconis Combine, Mercenary",Draconis Combine,Draconis Combine
Atlas AS7-D,AS7-D,Juggernaut,52,BM,4,"6""",5,5,2,0,10,8,"AC2/2/-,IF1,LRM1/1/1,REAR1/1/-",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,"Rim Worlds Republic - Terran Corps, Star League General","HW Clan General, Inner Sphere General, Magistracy of Canopus, Mercenary, Outworlds Alliance, Star League in Exile, Taurian Concordat","ComStar, Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","ComStar, Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Mercenary, Periphery General","Draconis Combine, Federated Suns, Lyran Commonwealth, Mercenary, Periphery General",Periphery General,Periphery General
Atlas AS7-D (Danielle),AS7-D (Danielle),Juggernaut,53,BM,4,"6""",5,5,2,2,10,8,"AC2/2/-,IF1,LRM1/1/1",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,"Unique, Wolf's Dragoons","Unique, Wolf's Dragoons",Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Atlas AS7-D-DC,AS7-D-DC,Juggernaut,52,BM,4,"6""",5,5,1,0,10,8,"AC2/2/-,IF1,MHQ1",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,"Star League Regular, Star League Royal",Inner Sphere General,"ComStar, Inner Sphere General","ComStar, Inner Sphere General",Inner Sphere General,Inner Sphere General,Inner Sphere General,Inner Sphere General,"Draconis Combine, Federated Suns, Lyran Commonwealth",Extinct,Extinct
